"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Tonga","TON","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","28899332.3733473","27290480.2639619","29981037.9241517","39430811.4913586","43611781.8019226","49410157.1396037","61174442.6568605","55186124.3533827","65043243.2432432","62039491.0048267","59910608.2827013","71090909.0909091","77459739.5322784","111514996.154832","106180373.460469","106297268.096929","132840505.938609","121544799.940613","127254335.260116","180476064.232692","193859941.773546","204110236.220472","200102730.510487","187363404.825737","177990775.257471","186292355.560979","163334099.734314","177492384.622442","194554179.002505","226996724.837464","266783779.600681","275577480.213052","306749737.853897","358328125","332372105.288392","362056457.048058","390217073.303859","442947961.531654","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","40926831093.3665","43257674079.904","45116224828.8346","49644300246.1454","57105289384.0746","61157156329.3017","50710198344.2017","56967629862.02","57149034371.9457","61766283077.2246","66500320112.4731","71977136095.5053","74240965133.2698","83680276991.4473","101684395982.288","99156242002.7341","100805780226.84","120013545359.965","135547579875.867","150387524184.955","186723772391.499","193167170203.786","198015403221.303","210262654357.888","208462324488.209","221608682018.38","233060082677.479","252915626936.088","267746790060.459","263603329466.348","280549748962.921","249351553881.521","261808895230.377","260445732535.641","291586792136.347","320175385109.324","353011322616.571","368073233023.553","370161918492.881","399120237559.305","420078261310.417","432108478727.985","446457473473.339","510469355893.748","567998698690.874","645205927704.969","719672749469.761","894285879024.818","935069943007.868","1007025301273.66","1205943232973.34","1366827103499.38","1386952113139.43","1445241017491.55","1592250723918.25","1685483516366.53","1830079889302.74","2083555096704.33","2162936013218.23","2269643948710.48","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","142154054952.005","138775752396.816","146133515714.315","145611710201.142","145089877196.913","149981421745.022","177859048029.123","186451970751.368","174890579615.879","201018258286.297","208127256810.193","214078243164.104","201844594725.645","202083975824.61","236176073402.525","243789490315.975","254527696235.98","252488832632.661","249579380751.986","251797286972.606","251664257950.69","278018992791.857","343557507209.471","416590897871.074","488365816207.733","549394782153.359","679839413392.938","743095249707.37","760123800747.931","879216865146.22","972767370927.462","1007692903600.62","1149267221452.12","1185142540811.53","1160900430418.82","1083467944533.85","1127193300176.93","1167462152853.88","1191924468814.06","",
"Trinidad and Tobago","TTO","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","517904761.904762","548571428.571429","589142857.142857","605523809.52381","653333333.333333","931809523.809524","1064257028.11245","1389436176.90212","1745730550.28463","2049942726.23139","2564255530.69848","2664645522.38806","3152680652.68065","3620615088.89957","4194341943.41943","5380834774.01828","5170514378.29081","5065515490.0965","4838096641.13141","4837023686.9207","4947393648.89155","5658312342.56927","5871847471.94401","6294707391.00023","6277572948.48836","7819545454.54545","8158043478.26087","9567164179.10448","9060874863.00687","9686931593.51522","11344295231.0458","11935894801.7259","12754498598.4266","13429612716.2554","14007671556.23","13014664040.2714","13497323973.0312","14518252795.9485","17267675591.7734","19428663187.4749","19940804686.2957","21219459053.3434","23965272358.358","27532099667.2348","26949640820.5584","27549811373.4805","30209901974.7123","29877200845.1245","31299932295.193","32920716263.1796","30792618270.7993","30020716945.9963","28730429031.9914","28748044882.693","28070065430.7525","",
"Turkey","TUR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","7891491985.20345","4500000000","4944444444.44444","5688888888.88889","5988888888.88889","6277777777.77778","7344444444.44444","8022222222.22222","8944444444.44444","9966666666.66667","8878260869.56522","9137225983.7769","11547703180.212","14876325088.3392","21727579521.7922","26312145132.2532","28754749890.9861","33529607821.3532","37744007907.0917","49589728738.2952","42067124332.5706","42079141153.9395","38356105393.3179","38411315683.2567","37837896803.7526","39131925752.3712","40864182888.3189","59519698542.8795","57686364115.724","70293493835.0741","103334496135.918","105921619047.619","110182014492.754","124485372727.273","91427787162.1622","119168181222.707","122084733415.233","129157971691.903","178189044514.565","169305787621.098","183632603838.385","130809274551.517","153348273109.567","205473892267.649","262816220219.532","321004630050.54","343810496996.495","422968139294.81","470593269103.187","399783442856.58","486996512572.206","526028413507.896","545152806832.5","587163908385.157","566813799520.635","518775387704.306","516664404797.576","503443350926.026","437206686914.766","433048520221.847","",
"Tuvalu","TUV","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3525686739.03225","4047885218.56894","3806392906.34014","3566392119.89913","3790931829.29057","4406767187.16644","5396892668.27443","6482480222.50448","9422489166.82414","9995982711.05382","10306820992.4058","10056088809.175","10180856007.7833","10536238235.5292","10932257405.5286","11716254558.5031","11884338308.3313","13682057382.2995","17125204629.1207","17581273183.9147","21144110240.4378","23727888154.3185","25516699782.6554","28820312745.8834","30826198551.8064","30256859704.1465","30600683982.1211","31696380809.254","","","",
"Uganda","UGA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","317083857.442348","348064989.51782","345114255.765199","382524109.014675","426783018.867925","687394957.983193","723809523.809524","725210084.033613","776610644.257703","866666666.666667","","","","","","","","","","","","","1935000000","1957333333.33333","2990907915.71509","2778641885.37339","3390208398.59225","5796495189.32731","5967983333.33333","4859156424.33726","4001627587.25989","3053556466.52058","2589064111.42276","2662395810.08734","3214294005.58046","4828375460.26822","4683794388.35254","4554198489.15444","5340535509.64313","4721206334.733","4797169385.97468","4521128626.34707","4785386822.17375","5089871354.23984","6024901000.77823","6803166785.21766","7747081397.69223","9315595871.83123","10615043214.4955","19813523723.0617","20400699474.0895","20001267163.9485","21203801387.4535","20980324604.9829","22510989176.8397","24857413745.8399","20963616659.6911","21803664005.385","23790913161.8933","25143898616.3993","",
"Ukraine","UKR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44538605559.6041","46496679482.6122","41883223517.5852","34011004036.8444","31535642548.9141","25472389663.1291","26580471370.553","25898333554.1624","27188590172.1615","23810165054.8158","18064651295.4376","16985668827.6514","21480054354.9078","23994292794.6532","28062144879.7045","34506486181.6131","49836283099.4985","63780594059.4059","84427128712.8713","111114064398.542","75000128349.9333","86738116840.5666","109006978261.961","120034538856.213","132285875140.748","95379625968.5194","61676928499.8192","62173000982.3375","75254167825.9627","90798147092.8843","115824821246.17","",
"Upper middle income","UMC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","134387593035.176","136449676416.086","149821123052.007","152922752448.799","166350759762.139","176137173894.78","192639890709.226","203335850576.916","216476297958.022","235057187671.587","252108608859.572","276169553193.224","314169419025.767","399217351633.232","505301576493.82","557707085006.361","607602660802.153","679254740742.583","734248214458.81","870904533807.379","1015716501701.68","1156721582609.81","1153205542156.61","1109260129794.58","1142686299538.57","1176432611392.08","1234669421348.72","1189247024325.47","1309095431702.51","1317195188768.6","1572104410953.07","1794891931182.11","1727989779144.55","1890860908482.17","2085424335316.61","2324984844055.59","2538923020451.75","2701739618848.38","2603830019248.54","2482952960523.23","2697889007930.08","2706363413499.46","2678504104165.96","2950104017116.81","3422354325321.87","4043836436105.2","4690310569857.04","5707873058167.83","6787318006346.1","6650085796970.42","7944490294701.75","9422479693218.78","10127649497158.9","10802394894215.4","11229156854224.5","10475828468212.9","10545674619819.7","11606844361173.1","12161493968967.9","12524429356879.5","",
"Uruguay","URY","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","925291295.407814","1028661860.38333","1198765976.20097","1070508160.97271","1409530549.65794","1236404714.18043","1169011183.54032","1049903774.69941","1114925772.25323","1377419354.83871","1736290322.58065","1868951612.90323","1515374152.73555","2151312895.86082","2929356386.51407","2497461792.71233","2389644208.93263","2820213184.92598","3278203253.01785","4905458177.95372","7703499586.66299","7512169586.68804","6192394591.90229","3527248820.39109","3350294221.31096","3242269366.12757","4030442304.8985","5160028733.33865","5653449853.28082","5890131331.11604","6533927899.5793","7853187292.46171","9299209534.51468","10893958285.7578","12734146989.4328","14059724838.5573","14799354599.9649","17954303953.7006","18928909509.982","18209681943.072","17460811037.1622","15858045005.9432","9982407762.19777","8395679825.45183","9413268214.55208","12055959362.5685","13829113783.7287","16392840256.5444","21068341627.3988","21094848068.9293","26974306296.7021","32019707933.0654","34363895138.9142","38548648630.0765","38407136539.8881","35603930276.1061","34846651670.7204","40007692670.6288","39807467677.0489","37224763495.0288","",
"United States","USA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","646724000000","699937000000","768153000000","849575000000","930161000000","1030547000000","1147666000000","1273975000000","1422252000000","1585420000000","1750667000000","1933951000000","2071256000000","2281605000000","2492340000000","2712830000000","2886278000000","3076279000000","3330012000000","3576758000000","3808994000000","3943449000000","4197559000000","4451984000000","4720965000000","4962590000000","5244596000000","5536790000000","5877248000000","6279078000000","6762144000000","7065634000000","7342686000000","7723109000000","8212662000000","8747118000000","9260345000000","9706431000000","9976330000000","9842209000000","10185836000000","10641109000000","11006814000000","11317210000000","11822753000000","12297480000000","12769962000000","13340354000000","13993281000000","14544601000000","",
